poste_technique,plan_entretien,type_travail_code,corps_metier,categorie_travail,nb_visites_preventives,frequence_observee_jours,frequence_officielle_jours,source_frequence,frequence_moyenne_jours,frequence_std_jours,nb_correctifs_total,nb_correctifs_entre_visites,taux_correctif_entre_visites,classe_frequence,frequence_actuelle_jours,frequence_recommandee_jours,cout_actuel_annuel_mad,cout_recommande_annuel_mad,economie_estimee_mad
SF01-UT-FDEM-BASSIN-0IP01B-GMOT-0MOTEUR,213291.0,360.0,Électrique,Systématique,5,88.8,,observée,88.8,3.9,0,0,0.0,Adéquat,88.8,88.8,395.0,395.0,0.0
SF01-UT-FDEM-BASSIN-0IP01B-GMOT-DEPARTM,211060.0,360.0,Électrique,Systématique,3,198.0,,observée,198.0,166.0,0,0,0.0,Adéquat,198.0,198.0,177.0,177.0,0.0
SF01-UT-FDEM-BASSIN-0IP01B-GMOT-DEPARTM,212994.0,360.0,Électrique,Systématique,3,182.0,,observée,182.0,0.0,0,0,0.0,Adéquat,182.0,182.0,193.0,193.0,0.0
SF01-UT-FDEM-BASSIN-0IP02A,184825.0,350.0,Mécanique,Graissage,60,7.1,,observée,7.1,1.7,17,3,0.05,Adéquat,7.1,7.1,10658.0,10658.0,0.0
SF01-UT-FDEM-BASSIN-0IP02A,184826.0,290.0,Mécanique,Inspection,60,7.1,,observée,7.1,1.7,17,3,0.05,Adéquat,7.1,7.1,10658.0,10658.0,0.0
SF01-UT-FDEM-BASSIN-0IP02A-GMOT-0MOTEUR,211004.0,360.0,Électrique,Systématique,3,182.0,,observée,182.0,0.0,1,1,0.5,Insuffisant,182.0,127.4,2425.0,1870.0,555.0
SF01-UT-FDEM-BASSIN-0IP02A-GMOT-0MOTEUR,211358.0,360.0,Électrique,Systématique,6,91.0,,observée,91.0,0.0,1,1,0.2,Insuffisant,91.0,63.7,2171.0,1826.0,345.0
SF01-UT-FDEM-BASSIN-0IP02A-GMOT-0MOTEUR,212937.0,360.0,Électrique,Systématique,3,182.0,,observée,182.0,0.0,1,1,0.5,Insuffisant,182.0,127.4,2425.0,1870.0,555.0
SF01-UT-FDEM-BASSIN-0IP02A-GMOT-0MOTEUR,213292.0,360.0,Électrique,Systématique,5,88.8,,observée,88.8,3.9,1,1,0.25,Insuffisant,88.8,62.2,2682.0,2198.0,484.0
SF01-UT-FDEM-BASSIN-0IP02A-GMOT-DEPARTM,211061.0,360.0,Électrique,Systématique,3,182.0,,observée,182.0,0.0,0,0,0.0,Adéquat,182.0,182.0,193.0,193.0,0.0
SF01-UT-FDEM-BASSIN-0IP02A-GMOT-DEPARTM,212995.0,360.0,Électrique,Systématique,3,182.0,,observée,182.0,0.0,0,0,0.0,Adéquat,182.0,182.0,193.0,193.0,0.0
SF01-UT-FDEM-BASSIN-0IP02B,184827.0,350.0,Mécanique,Graissage,59,7.2,,observée,7.2,2.1,7,3,0.05,Adéquat,7.2,7.2,10510.0,10510.0,0.0
SF01-UT-FDEM-BASSIN-0IP02B,184828.0,290.0,Mécanique,Inspection,60,7.1,,observée,7.1,1.7,7,3,0.05,Adéquat,7.1,7.1,10658.0,10658.0,0.0
SF01-UT-FDEM-BASSIN-0IP02B-CRSV-924FT402,218860.0,360.0,Régulation/Instrumentation,Systématique,3,182.0,,observée,182.0,0.0,0,0,0.0,Adéquat,182.0,182.0,193.0,193.0,0.0
SF01-UT-FDEM-BASSIN-0IP02B-CRSV-924PT007,218865.0,360.0,Régulation/Instrumentation,Systématique,3,182.0,,observée,182.0,0.0,0,0,0.0,Adéquat,182.0,182.0,193.0,193.0,0.0
SF01-UT-FDEM-BASSIN-0IP02B-CRSV-924TT111,218869.0,360.0,Régulation/Instrumentation,Systématique,3,182.0,,observée,182.0,0.0,0,0,0.0,Adéquat,182.0,182.0,193.0,193.0,0.0
SF01-UT-FDEM-BASSIN-0IP02B-GMOT-0MOTEUR,211005.0,360.0,Électrique,Systématique,3,198.0,,observée,198.0,166.0,0,0,0.0,Adéquat,198.0,198.0,177.0,177.0,0.0
SF01-UT-FDEM-BASSIN-0IP02B-GMOT-0MOTEUR,211359.0,360.0,Électrique,Systématique,6,97.4,,observée,97.4,48.1,0,0,0.0,Adéquat,97.4,97.4,360.0,360.0,0.0
SF01-UT-FDEM-BASSIN-0IP02B-GMOT-0MOTEUR,212938.0,360.0,Électrique,Systématique,3,182.0,,observée,182.0,0.0,0,0,0.0,Adéquat,182.0,182.0,193.0,193.0,0.0
SF01-UT-FDEM-BASSIN-0IP02B-GMOT-0MOTEUR,213293.0,360.0,Électrique,Systématique,5,88.8,,observée,88.8,3.9,0,0,0.0,Adéquat,88.8,88.8,395.0,395.0,0.0
SF01-UT-FDEM-BASSIN-0IP02B-GMOT-DEPARTM,211062.0,360.0,Électrique,Systématique,3,198.0,,observée,198.0,166.0,0,0,0.0,Adéquat,198.0,198.0,177.0,177.0,0.0
SF01-UT-FDEM-BASSIN-0IP02B-GMOT-DEPARTM,212996.0,360.0,Électrique,Systématique,3,182.0,,observée,182.0,0.0,0,0,0.0,Adéquat,182.0,182.0,193.0,193.0,0.0
SF01-UT-FDEM-BASSIN-0IP03A,184829.0,350.0,Mécanique,Graissage,59,7.1,,observée,7.1,2.4,42,10,0.17,Insuffisant,7.1,5.0,24392.0,20949.0,3444.0
SF01-UT-FDEM-BASSIN-0IP03A,184830.0,290.0,Mécanique,Inspection,60,7.0,,observée,7.0,2.3,42,10,0.17,Insuffisant,7.0,4.9,24741.0,21248.0,3493.0
SF01-UT-FDEM-BASSIN-0IP03A-CRSV-924VT674,218873.0,360.0,Régulation/Instrumentation,Systématique,5,78.2,,observée,78.2,22.8,0,0,0.0,Adéquat,78.2,78.2,448.0,448.0,0.0
SF01-UT-FDEM-BASSIN-0IP03A-GMOT-0MOTEUR,211006.0,360.0,Électrique,Systématique,3,198.0,,observée,198.0,166.0,0,0,0.0,Adéquat,198.0,198.0,177.0,177.0,0.0
SF01-UT-FDEM-BASSIN-0IP03A-GMOT-0MOTEUR,211360.0,360.0,Électrique,Systématique,6,97.4,,observée,97.4,48.1,0,0,0.0,Adéquat,97.4,97.4,360.0,360.0,0.0
SF01-UT-FDEM-BASSIN-0IP03A-GMOT-0MOTEUR,212939.0,360.0,Électrique,Systématique,3,182.0,,observée,182.0,0.0,0,0,0.0,Adéquat,182.0,182.0,193.0,193.0,0.0
SF01-UT-FDEM-BASSIN-0IP03A-GMOT-0MOTEUR,213294.0,360.0,Électrique,Systématique,5,88.8,,observée,88.8,3.9,0,0,0.0,Adéquat,88.8,88.8,395.0,395.0,0.0
SF01-UT-FDEM-BASSIN-0IP03A-GMOT-DEPARTM,211063.0,360.0,Électrique,Systématique,3,198.0,,observée,198.0,166.0,0,0,0.0,Adéquat,198.0,198.0,177.0,177.0,0.0
SF01-UT-FDEM-BASSIN-0IP03A-GMOT-DEPARTM,212997.0,360.0,Électrique,Systématique,3,182.0,,observée,182.0,0.0,0,0,0.0,Adéquat,182.0,182.0,193.0,193.0,0.0
SF01-UT-FDEM-BASSIN-0IP03B,184831.0,350.0,Mécanique,Graissage,59,7.1,,observée,7.1,2.4,13,8,0.14,Adéquat,7.1,7.1,20959.0,20959.0,0.0
SF01-UT-FDEM-BASSIN-0IP03B,184832.0,290.0,Mécanique,Inspection,60,7.0,,observée,7.0,2.3,13,8,0.14,Adéquat,7.0,7.0,21258.0,21258.0,0.0
SF01-UT-FDEM-BASSIN-0IP03B-CRSV-924PT008,218866.0,360.0,Régulation/Instrumentation,Systématique,3,182.0,,observée,182.0,0.0,0,0,0.0,Adéquat,182.0,182.0,193.0,193.0,0.0
SF01-UT-FDEM-BASSIN-0IP03B-CRSV-924TT112,218870.0,360.0,Régulation/Instrumentation,Systématique,3,182.0,,observée,182.0,0.0,0,0,0.0,Adéquat,182.0,182.0,193.0,193.0,0.0
SF01-UT-FDEM-BASSIN-0IP03B-CRSV-924VT675,218874.0,360.0,Régulation/Instrumentation,Systématique,5,78.2,,observée,78.2,22.8,0,0,0.0,Adéquat,78.2,78.2,448.0,448.0,0.0
SF01-UT-FDEM-BASSIN-0IP03B-GMOT-0MOTEUR,211007.0,360.0,Électrique,Systématique,3,182.0,,observée,182.0,0.0,0,0,0.0,Adéquat,182.0,182.0,193.0,193.0,0.0
SF01-UT-FDEM-BASSIN-0IP03B-GMOT-0MOTEUR,211361.0,360.0,Électrique,Systématique,6,91.0,,observée,91.0,0.0,0,0,0.0,Adéquat,91.0,91.0,385.0,385.0,0.0
SF01-UT-FDEM-BASSIN-0IP03B-GMOT-0MOTEUR,212940.0,360.0,Électrique,Systématique,3,182.0,,observée,182.0,0.0,0,0,0.0,Adéquat,182.0,182.0,193.0,193.0,0.0
SF01-UT-FDEM-BASSIN-0IP03B-GMOT-0MOTEUR,213295.0,360.0,Électrique,Systématique,5,88.8,,observée,88.8,3.9,0,0,0.0,Adéquat,88.8,88.8,395.0,395.0,0.0
SF01-UT-FDEM-BASSIN-0IP03B-GMOT-DEPARTM,211064.0,360.0,Électrique,Systématique,3,182.0,,observée,182.0,0.0,0,0,0.0,Adéquat,182.0,182.0,193.0,193.0,0.0
SF01-UT-FDEM-BASSIN-0IP03B-GMOT-DEPARTM,212998.0,360.0,Électrique,Systématique,3,182.0,,observée,182.0,0.0,0,0,0.0,Adéquat,182.0,182.0,193.0,193.0,0.0
SF01-UT-FDEM-BASSIN-0IP04A,184833.0,350.0,Mécanique,Graissage,59,7.2,,observée,7.2,2.1,24,10,0.17,Insuffisant,7.2,5.0,24053.0,20658.0,3396.0
SF01-UT-FDEM-BASSIN-0IP04A,184834.0,290.0,Mécanique,Inspection,60,7.0,,observée,7.0,2.3,24,9,0.15,Adéquat,7.0,7.0,22419.0,22419.0,0.0
SF01-UT-FDEM-BASSIN-0IP04A-CRSV-924VT676,218875.0,360.0,Régulation/Instrumentation,Systématique,5,78.2,,observée,78.2,22.8,0,0,0.0,Adéquat,78.2,78.2,448.0,448.0,0.0
SF01-UT-FDEM-BASSIN-0IP04A-GMOT-0MOTEUR,211008.0,360.0,Électrique,Systématique,3,198.0,,observée,198.0,166.0,0,0,0.0,Adéquat,198.0,198.0,177.0,177.0,0.0
SF01-UT-FDEM-BASSIN-0IP04A-GMOT-0MOTEUR,211362.0,360.0,Électrique,Systématique,6,97.4,,observée,97.4,93.3,0,0,0.0,Adéquat,97.4,97.4,360.0,360.0,0.0
SF01-UT-FDEM-BASSIN-0IP04A-GMOT-0MOTEUR,212941.0,360.0,Électrique,Systématique,3,182.0,,observée,182.0,0.0,0,0,0.0,Adéquat,182.0,182.0,193.0,193.0,0.0
SF01-UT-FDEM-BASSIN-0IP04A-GMOT-0MOTEUR,213296.0,360.0,Électrique,Systématique,5,88.8,,observée,88.8,3.9,0,0,0.0,Adéquat,88.8,88.8,395.0,395.0,0.0
SF01-UT-FDEM-BASSIN-0IP04A-GMOT-DEPARTM,211065.0,360.0,Électrique,Systématique,3,198.0,,observée,198.0,166.0,0,0,0.0,Adéquat,198.0,198.0,177.0,177.0,0.0
SF01-UT-FDEM-BASSIN-0IP04A-GMOT-DEPARTM,212999.0,360.0,Électrique,Systématique,3,182.0,,observée,182.0,0.0,0,0,0.0,Adéquat,182.0,182.0,193.0,193.0,0.0
SF01-UT-FDEM-BASSIN-0IP04B,184835.0,350.0,Mécanique,Graissage,29,14.9,,observée,14.9,0.8,18,10,0.36,Insuffisant,14.9,10.4,21985.0,17384.0,4601.0
SF01-UT-FDEM-BASSIN-0IP04B,184836.0,290.0,Mécanique,Inspection,60,7.0,,observée,7.0,2.0,18,12,0.2,Insuffisant,7.0,4.9,28223.0,23735.0,4488.0
SF01-UT-FDEM-BASSIN-0IP04B-CRSV-924FT404,218861.0,360.0,Régulation/Instrumentation,Systématique,3,182.0,,observée,182.0,0.0,0,0,0.0,Adéquat,182.0,182.0,193.0,193.0,0.0
SF01-UT-FDEM-BASSIN-0IP04B-CRSV-924PV009,218867.0,360.0,Régulation/Instrumentation,Systématique,5,78.2,,observée,78.2,22.8,0,0,0.0,Adéquat,78.2,78.2,448.0,448.0,0.0
SF01-UT-FDEM-BASSIN-0IP04B-CRSV-924VT677,218876.0,360.0,Régulation/Instrumentation,Systématique,5,78.2,,observée,78.2,23.0,0,0,0.0,Adéquat,78.2,78.2,448.0,448.0,0.0
SF01-UT-FDEM-BASSIN-0IP04B-GMOT-0MOTEUR,211009.0,360.0,Électrique,Systématique,3,182.0,,observée,182.0,0.0,0,0,0.0,Adéquat,182.0,182.0,193.0,193.0,0.0
SF01-UT-FDEM-BASSIN-0IP04B-GMOT-0MOTEUR,211363.0,360.0,Électrique,Systématique,6,91.0,,observée,91.0,0.0,0,0,0.0,Adéquat,91.0,91.0,385.0,385.0,0.0
SF01-UT-FDEM-BASSIN-0IP04B-GMOT-0MOTEUR,212942.0,360.0,Électrique,Systématique,3,182.0,,observée,182.0,0.0,0,0,0.0,Adéquat,182.0,182.0,193.0,193.0,0.0
SF01-UT-FDEM-BASSIN-0IP04B-GMOT-0MOTEUR,213297.0,360.0,Électrique,Systématique,5,88.8,,observée,88.8,3.9,0,0,0.0,Adéquat,88.8,88.8,395.0,395.0,0.0
SF01-UT-FDEM-BASSIN-0IP04B-GMOT-DEPARTM,211066.0,360.0,Électrique,Systématique,3,182.0,,observée,182.0,0.0,0,0,0.0,Adéquat,182.0,182.0,193.0,193.0,0.0
SF01-UT-FDEM-BASSIN-0IP04B-GMOT-DEPARTM,213000.0,360.0,Électrique,Systématique,3,182.0,,observée,182.0,0.0,0,0,0.0,Adéquat,182.0,182.0,193.0,193.0,0.0
SF01-UT-FDEM-BASSIN-0IP06A,184837.0,350.0,Mécanique,Graissage,16,28.1,,observée,28.1,7.0,5,1,0.07,Adéquat,28.1,28.1,3271.0,3271.0,0.0
SF01-UT-FDEM-BASSIN-0IP06A,184838.0,290.0,Mécanique,Inspection,16,29.1,,observée,29.1,3.8,5,1,0.07,Adéquat,29.1,29.1,3159.0,3159.0,0.0
SF01-UT-FDEM-BASSIN-0IP06B,184839.0,290.0,Mécanique,Inspection,8,59.1,,observée,59.1,2.8,0,0,0.0,Adéquat,59.1,59.1,593.0,593.0,0.0
SF01-UT-FDEM-BASSIN-0IP06B,184840.0,290.0,Mécanique,Inspection,16,29.1,,observée,29.1,3.4,0,0,0.0,Adéquat,29.1,29.1,1204.0,1204.0,0.0
SF01-UT-FDEM-BASSIN-DEGRI1,184841.0,350.0,Mécanique,Graissage,30,14.6,,observée,14.6,2.0,3,2,0.07,Adéquat,14.6,14.6,6296.0,6296.0,0.0
SF01-UT-FDEM-BASSIN-DEGRI2,184842.0,350.0,Mécanique,Graissage,30,14.6,,observée,14.6,2.0,2,1,0.03,Adéquat,14.6,14.6,4070.0,4070.0,0.0
SF01-UT-FDEM-BASSIN-FLTRT1,184843.0,350.0,Mécanique,Graissage,29,15.0,,observée,15.0,1.4,18,9,0.32,Insuffisant,15.0,10.5,19671.0,15720.0,3952.0
SF01-UT-FDEM-BASSIN-FLTRT1,184844.0,290.0,Mécanique,Inspection,29,14.9,,observée,14.9,1.1,18,9,0.32,Insuffisant,14.9,10.4,19804.0,15825.0,3978.0
SF01-UT-FDEM-BASSIN-FLTRT2,184845.0,350.0,Mécanique,Graissage,30,14.6,,observée,14.6,2.5,17,6,0.21,Insuffisant,14.6,10.2,14088.0,11778.0,2311.0
SF01-UT-FDEM-BASSIN-FLTRT2,184846.0,290.0,Mécanique,Inspection,16,29.3,,observée,29.3,2.7,17,5,0.33,Insuffisant,29.3,20.5,10348.0,8246.0,2102.0
SF01-UT-FDEM-BASSIN-FLTSTT,184847.0,350.0,Mécanique,Graissage,30,14.5,,observée,14.5,2.8,8,5,0.17,Insuffisant,14.5,10.1,11944.0,10258.0,1686.0
SF02-FD,54446.0,350.0,Mécanique,Graissage,30,14.5,730.0,observée,14.5,2.0,211,25,0.86,Insuffisant,14.5,10.1,50612.0,37877.0,12734.0
SF02-FD,54446.0,360.0,Mécanique,Systématique,10,15.0,730.0,observée,15.0,0.8,211,7,0.78,Insuffisant,15.0,10.5,44591.0,33519.0,11071.0
SF02-FD,55665.0,310.0,Mécanique,Inspection,4,29.3,730.0,observée,29.3,0.5,211,3,1.0,Insuffisant,29.3,20.5,28929.0,21518.0,7411.0
SF02-FD,55665.0,350.0,Mécanique,Graissage,16,27.9,730.0,observée,27.9,6.4,211,14,0.93,Insuffisant,27.9,19.5,28342.0,21142.0,7201.0
SF02-FD,200000012448.0,360.0,Mécanique,Systématique,10,9.6,730.0,observée,9.6,7.5,211,8,0.89,Insuffisant,9.6,6.7,78984.0,59025.0,19959.0
SF02-FD,200000012449.0,360.0,Mécanique,Systématique,13,7.1,730.0,observée,7.1,2.1,211,10,0.83,Insuffisant,7.1,5.0,99928.0,74903.0,25025.0
SF02-FD,200000012450.0,360.0,Mécanique,Systématique,9,9.9,730.0,observée,9.9,7.8,211,7,0.88,Insuffisant,9.9,6.9,75770.0,56650.0,19120.0
SF02-FD,200000012451.0,360.0,Mécanique,Systématique,9,9.9,730.0,observée,9.9,7.8,211,7,0.88,Insuffisant,9.9,6.9,75770.0,56650.0,19120.0
SF02-FD,200000012467.0,360.0,Mécanique,Systématique,10,9.6,730.0,observée,9.6,7.5,211,8,0.89,Insuffisant,9.6,6.7,78984.0,59025.0,19959.0
SF02-FD,200000012468.0,360.0,Mécanique,Systématique,13,7.1,730.0,observée,7.1,2.1,211,10,0.83,Insuffisant,7.1,5.0,99928.0,74903.0,25025.0
SF02-FD,200000012478.0,360.0,Mécanique,Systématique,10,9.6,730.0,observée,9.6,7.5,211,8,0.89,Insuffisant,9.6,6.7,78984.0,59025.0,19959.0
SF02-FD,200000012479.0,360.0,Mécanique,Systématique,9,9.9,730.0,observée,9.9,7.8,211,7,0.88,Insuffisant,9.9,6.9,75770.0,56650.0,19120.0
SF02-FD,200000012480.0,360.0,Mécanique,Systématique,10,12.1,730.0,observée,12.1,9.7,211,8,0.89,Insuffisant,12.1,8.5,62665.0,46829.0,15835.0
SF02-FD,200000012489.0,360.0,Mécanique,Systématique,13,7.1,730.0,observée,7.1,2.1,211,10,0.83,Insuffisant,7.1,5.0,99928.0,74903.0,25025.0
SF02-FD,200000012490.0,360.0,Mécanique,Systématique,9,9.9,730.0,observée,9.9,7.8,211,7,0.88,Insuffisant,9.9,6.9,75770.0,56650.0,19120.0
SF02-FD,200000012491.0,360.0,Mécanique,Systématique,9,9.9,730.0,observée,9.9,7.8,211,7,0.88,Insuffisant,9.9,6.9,75770.0,56650.0,19120.0
SF02-FD,200000012499.0,360.0,Mécanique,Systématique,10,9.6,730.0,observée,9.6,7.5,211,8,0.89,Insuffisant,9.6,6.7,78984.0,59025.0,19959.0
SF02-FD,200000012500.0,360.0,Mécanique,Systématique,13,7.1,730.0,observée,7.1,2.1,211,10,0.83,Insuffisant,7.1,5.0,99928.0,74903.0,25025.0
SF02-FD,200000012501.0,360.0,Mécanique,Systématique,10,9.6,730.0,observée,9.6,7.4,211,8,0.89,Insuffisant,9.6,6.7,78984.0,59025.0,19959.0
SF02-FD,200000012502.0,360.0,Mécanique,Systématique,9,9.9,730.0,observée,9.9,7.8,211,7,0.88,Insuffisant,9.9,6.9,75770.0,56650.0,19120.0
SF02-FD-0U17,215997.0,310.0,Régulation/Instrumentation,Inspection,21,22.3,,observée,22.3,15.1,14,6,0.3,Insuffisant,22.3,15.6,12503.0,10053.0,2450.0
SF02-FD-0U17-PULPCH-17PT01-SURV-LIC202,216463.0,360.0,Régulation/Instrumentation,Systématique,17,27.9,,observée,27.9,22.8,0,0,0.0,Adéquat,27.9,27.9,1256.0,1256.0,0.0
SF02-FD-0U17-PULPCH-17PT01-SURV-LIT203,216459.0,360.0,Régulation/Instrumentation,Systématique,7,86.0,,observée,86.0,28.9,0,0,0.0,Adéquat,86.0,86.0,408.0,408.0,0.0
SF02-FD-0U17-SFLUID-17CP01,50660.0,310.0,Régulation/Instrumentation,Inspection,8,20.6,,observée,20.6,10.3,3,0,0.0,Adéquat,20.6,20.6,1701.0,1701.0,0.0
SF02-FD-0U17-SFLUID-17CP01,50665.0,310.0,Régulation/Instrumentation,Inspection,3,90.0,,observée,90.0,86.0,3,0,0.0,Adéquat,90.0,90.0,389.0,389.0,0.0
SF02-FD-0U17-SFLUID-17CP01,50675.0,310.0,Régulation/Instrumentation,Inspection,4,81.7,,observée,81.7,49.4,3,0,0.0,Adéquat,81.7,81.7,429.0,429.0,0.0
SF02-FD-0U17-SFLUID-17CP01-SURV-1KV1701,216211.0,360.0,Régulation/Instrumentation,Systématique,9,67.1,,observée,67.1,45.6,0,0,0.0,Adéquat,67.1,67.1,522.0,522.0,0.0
SF02-FD-0U17-SFLUID-17CP01-SURV-1KV1702,216213.0,360.0,Régulation/Instrumentation,Systématique,9,67.1,,observée,67.1,45.6,0,0,0.0,Adéquat,67.1,67.1,522.0,522.0,0.0
SF02-FD-0U17-SFLUID-17CP01-SURV-1KV1703,216215.0,360.0,Régulation/Instrumentation,Systématique,10,59.7,,observée,59.7,33.9,0,0,0.0,Adéquat,59.7,59.7,587.0,587.0,0.0
SF02-FD-0U17-SFLUID-17CP01-SURV-1KV1704,216217.0,360.0,Régulation/Instrumentation,Systématique,8,76.7,,observée,76.7,50.5,0,0,0.0,Adéquat,76.7,76.7,457.0,457.0,0.0
SF02-FD-0U17-SFLUID-17CP01-SURV-1KV1705,216219.0,360.0,Régulation/Instrumentation,Systématique,8,76.7,,observée,76.7,50.9,0,0,0.0,Adéquat,76.7,76.7,457.0,457.0,0.0
SF02-FD-0U17-SFLUID-17CP01-SURV-1KV1706,216221.0,360.0,Régulation/Instrumentation,Systématique,9,67.1,,observée,67.1,40.2,0,0,0.0,Adéquat,67.1,67.1,522.0,522.0,0.0
SF02-FD-0U17-SFLUID-17CP01-SURV-1KV1707,216223.0,360.0,Régulation/Instrumentation,Systématique,8,76.7,,observée,76.7,51.7,0,0,0.0,Adéquat,76.7,76.7,457.0,457.0,0.0
SF02-FD-0U17-SFLUID-17CP01-SURV-1KV1708,216225.0,360.0,Régulation/Instrumentation,Systématique,8,76.7,,observée,76.7,52.1,1,1,0.14,Adéquat,76.7,76.7,1940.0,1940.0,0.0
SF02-FD-0U17-SFLUID-17CP02,50661.0,310.0,Régulation/Instrumentation,Inspection,8,20.6,,observée,20.6,10.3,2,0,0.0,Adéquat,20.6,20.6,1701.0,1701.0,0.0
SF02-FD-0U17-SFLUID-17CP02,50666.0,310.0,Régulation/Instrumentation,Inspection,3,90.0,,observée,90.0,86.0,2,0,0.0,Adéquat,90.0,90.0,389.0,389.0,0.0
SF02-FD-0U17-SFLUID-17CP02,50676.0,310.0,Régulation/Instrumentation,Inspection,4,81.7,,observée,81.7,49.8,2,1,0.33,Insuffisant,81.7,57.2,3711.0,2957.0,754.0
SF02-FD-0U17-SFLUID-17CP02-SURV-2KV1701,216212.0,360.0,Régulation/Instrumentation,Systématique,11,53.7,,observée,53.7,33.4,0,0,0.0,Adéquat,53.7,53.7,653.0,653.0,0.0
SF02-FD-0U17-SFLUID-17CP02-SURV-2KV1702,216214.0,360.0,Régulation/Instrumentation,Systématique,11,53.7,,observée,53.7,32.7,0,0,0.0,Adéquat,53.7,53.7,653.0,653.0,0.0
SF02-FD-0U17-SFLUID-17CP02-SURV-2KV1703,216216.0,360.0,Régulation/Instrumentation,Systématique,9,67.1,,observée,67.1,45.2,0,0,0.0,Adéquat,67.1,67.1,522.0,522.0,0.0
SF02-FD-0U17-SFLUID-17CP02-SURV-2KV1704,216218.0,360.0,Régulation/Instrumentation,Systématique,10,59.7,,observée,59.7,37.0,0,0,0.0,Adéquat,59.7,59.7,587.0,587.0,0.0
SF02-FD-0U17-SFLUID-17CP02-SURV-2KV1705,216220.0,360.0,Régulation/Instrumentation,Systématique,10,59.7,,observée,59.7,30.6,0,0,0.0,Adéquat,59.7,59.7,587.0,587.0,0.0
SF02-FD-0U17-SFLUID-17CP02-SURV-2KV1706,216222.0,360.0,Régulation/Instrumentation,Systématique,9,67.1,,observée,67.1,43.0,0,0,0.0,Adéquat,67.1,67.1,522.0,522.0,0.0
SF02-FD-0U17-SFLUID-17CP02-SURV-2KV1707,216224.0,360.0,Régulation/Instrumentation,Systématique,10,59.7,,observée,59.7,29.7,0,0,0.0,Adéquat,59.7,59.7,587.0,587.0,0.0
SF02-FD-0U17-SFLUID-17CP02-SURV-2KV1708,216226.0,360.0,Régulation/Instrumentation,Systématique,8,76.7,,observée,76.7,55.5,0,0,0.0,Adéquat,76.7,76.7,457.0,457.0,0.0
SF02-FD-0U17-STOKCH-17AF01,54289.0,360.0,Mécanique,Systématique,10,60.0,730.0,observée,60.0,0.8,9,4,0.44,Insuffisant,60.0,42.0,6543.0,5091.0,1452.0
SF02-FD-0U17-STOKCH-17AF01-SURV,54290.0,360.0,Régulation/Instrumentation,Systématique,9,37.5,90.0,observée,37.5,13.0,0,0,0.0,Adéquat,37.5,37.5,935.0,935.0,0.0
SF02-FD-0U17-STOKCH-17AF01-SURV,54291.0,360.0,Régulation/Instrumentation,Systématique,14,16.3,30.0,observée,16.3,15.2,0,0,0.0,Trop fréquent,16.3,32.6,2150.0,1075.0,1075.0
SF02-FD-0U17-STOKCH-17AF01-SURV-601PV01,216497.0,360.0,Régulation/Instrumentation,Systématique,14,34.3,,observée,34.3,20.5,0,0,0.0,Adéquat,34.3,34.3,1022.0,1022.0,0.0
SF02-FD-0U17-STOKCH-17AF01-SURV-601PV02,216498.0,360.0,Régulation/Instrumentation,Systématique,14,34.3,,observée,34.3,20.4,0,0,0.0,Adéquat,34.3,34.3,1022.0,1022.0,0.0
SF02-FD-0U17-STOKCH-17AF01-SURV-PDI212,216469.0,360.0,Régulation/Instrumentation,Systématique,16,29.7,,observée,29.7,16.0,0,0,0.0,Adéquat,29.7,29.7,1180.0,1180.0,0.0
SF02-FD-0U17-STOKCH-17AF01-SURV-TT151,216485.0,360.0,Régulation/Instrumentation,Systématique,13,37.2,,observée,37.2,43.6,0,0,0.0,Adéquat,37.2,37.2,942.0,942.0,0.0
SF02-FD-0U17-STOKCH-17AF01-SURV-TT153,216486.0,360.0,Régulation/Instrumentation,Systématique,13,37.2,,observée,37.2,43.5,0,0,0.0,Adéquat,37.2,37.2,942.0,942.0,0.0
SF02-FD-0U17-STOKCH-17AF01-SURV-TT154,216487.0,360.0,Régulation/Instrumentation,Systématique,13,37.2,,observée,37.2,43.5,0,0,0.0,Adéquat,37.2,37.2,942.0,942.0,0.0
SF02-FD-0U17-STOKCH-17AF02,54292.0,290.0,Mécanique,Inspection,20,29.6,730.0,observée,29.6,2.4,7,4,0.21,Insuffisant,29.6,20.7,6949.0,5809.0,1140.0
SF02-FD-0U17-STOKCH-17AF02-FILT-ELECTRO,54293.0,360.0,Régulation/Instrumentation,Systématique,7,41.8,90.0,observée,41.8,28.3,0,0,0.0,Adéquat,41.8,41.8,838.0,838.0,0.0
SF02-FD-0U17-STOKCH-17AF02-FILT-ELECTRO,54294.0,360.0,Régulation/Instrumentation,Systématique,12,17.4,30.0,observée,17.4,11.2,0,0,0.0,Trop fréquent,17.4,34.8,2014.0,1007.0,1007.0
SF02-FD-0U17-STOKCH-17PS01-SURV-WIT202B,216455.0,360.0,Régulation/Instrumentation,Systématique,18,26.2,,observée,26.2,14.0,0,0,0.0,Adéquat,26.2,26.2,1338.0,1338.0,0.0
SF02-FD-0U17-STOKCH-17PS02-SURV-WIT202A,216454.0,360.0,Régulation/Instrumentation,Systématique,18,26.2,,observée,26.2,14.8,0,0,0.0,Adéquat,26.2,26.2,1338.0,1338.0,0.0
SF02-FD-0U17-STOKCH-17PU01,54295.0,360.0,Mécanique,Systématique,84,7.2,730.0,observée,7.2,2.7,6,6,0.07,Adéquat,7.2,7.2,12768.0,12768.0,0.0
